source,run_id,model,stage,series,epoch,global_step,split,metric_variant,top_k,retrieval_size,accuracy,n_samples,n_skipped,train_loss,val_loss,best_epoch,primary_metric,primary_metric_value,run_dir,history_file,source_row
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),5,,val,raw,10,50,0.6400912404060364,17974,13376,3.5379656377502062,3.962507395987298,4,balanced_top10_accuracy_retrieval250,0.23935013941763608,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,5
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),6,,val,raw,10,50,0.6462668180465698,17974,13376,3.4192026747251094,3.9750047998063884,4,balanced_top10_accuracy_retrieval250,0.2414165910711323,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,6
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),7,,val,raw,10,50,0.6679092049598694,17974,13376,3.286521711332478,3.977523244110642,4,balanced_top10_accuracy_retrieval250,0.24195941381048466,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,7
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),8,,val,raw,10,50,0.6436519622802734,17974,13376,3.145249163069708,4.026591490788065,4,balanced_top10_accuracy_retrieval250,0.2362471402393303,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,8
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),9,,val,raw,10,50,0.6468788385391235,17974,13376,3.0000751375726797,4.055609200410782,4,balanced_top10_accuracy_retrieval250,0.2291678612385899,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,9
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),10,,val,raw,10,50,0.6426504850387573,17974,13376,2.8560079822358846,4.088362006624793,4,balanced_top10_accuracy_retrieval250,0.22698940174285195,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,10
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),11,,val,raw,10,50,0.6522755026817322,17974,13376,2.6592014784903646,4.130368134018722,4,balanced_top10_accuracy_retrieval250,0.21836133761970317,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,11
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),12,,val,raw,10,50,0.6551685929298401,17974,13376,2.5621920532760667,4.154648667687823,4,balanced_top10_accuracy_retrieval250,0.21824653213618747,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,12
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),13,,val,raw,10,50,0.6384221911430359,17974,13376,2.484740155488784,4.179149923810534,4,balanced_top10_accuracy_retrieval250,0.2156699047950299,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,13
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),14,,val,raw,10,50,0.6376432776451111,17974,13376,2.417480525874071,4.197728151728393,4,balanced_top10_accuracy_retrieval250,0.2147944402804481,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,14
ds004408_four_way,20260703_120008,megxl_eeg2,finetuning,megxl_eeg2 (finetuning),1,,val,raw,10,50,0.6145543456077576,17974,13376,4.265592418300978,3.9604996473166594,1,balanced_top10_accuracy_retrieval250,0.20323903378153194,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2/metrics_history.csv,1
ds004408_four_way,20260703_120008,megxl_eeg2,finetuning,megxl_eeg2 (finetuning),2,,val,raw,10,50,0.6417603492736816,17974,13376,3.8082523613849237,3.9102629301654304,2,balanced_top10_accuracy_retrieval250,0.23864419467675224,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2/metrics_history.csv,2
ds004408_four_way,20260703_120008,megxl_eeg2,finetuning,megxl_eeg2 (finetuning),3,,val,raw,10,50,0.6582841873168945,17974,13376,3.6458229511161195,3.919969428876403,3,balanced_top10_accuracy_retrieval250,0.24477933075027045,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2/metrics_history.csv,3
ds004408_four_way,20260703_120008,megxl_eeg2,finetuning,megxl_eeg2 (finetuning),4,,val,raw,10,50,0.6427061557769775,17974,13376,3.457702120334158,3.967305336028907,3,balanced_top10_accuracy_retrieval250,0.2418577074914595,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2/metrics_history.csv,4
ds004408_four_way,20260703_120008,megxl_eeg2,finetuning,megxl_eeg2 (finetuning),5,,val,raw,10,50,0.6392567157745361,17974,13376,3.257398082583469,4.019717801908019,3,balanced_top10_accuracy_retrieval250,0.23096865456065405,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2/metrics_history.csv,5
ds004408_four_way,20260703_120008,megxl_eeg2,finetuning,megxl_eeg2 (finetuning),6,,val,raw,10,50,0.6304662227630615,17974,13376,3.0714132839661006,4.067600080162097,3,balanced_top10_accuracy_retrieval250,0.2264750753911797,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2/metrics_history.csv,6
ds004408_four_way,20260703_120008,megxl_eeg2,finetuning,megxl_eeg2 (finetuning),7,,val,raw,10,50,0.6307443976402283,17974,13376,2.9051768545871965,4.130033097449382,3,balanced_top10_accuracy_retrieval250,0.21168129766530894,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2/metrics_history.csv,7
ds004408_four_way,20260703_120008,megxl_eeg2,finetuning,megxl_eeg2 (finetuning),8,,val,raw,10,50,0.6237342953681946,17974,13376,2.7561809034324853,4.151089524767201,3,balanced_top10_accuracy_retrieval250,0.21010605044267028,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2/metrics_history.csv,8
ds004408_four_way,20260703_120008,megxl_eeg2,finetuning,megxl_eeg2 (finetuning),9,,val,raw,10,50,0.6222877502441406,17974,13376,2.625125972396837,4.200572899192761,3,balanced_top10_accuracy_retrieval250,0.20422412488375596,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2/metrics_history.csv,9
ds004408_four_way,20260703_120008,megxl_eeg2,finetuning,megxl_eeg2 (finetuning),10,,val,raw,10,50,0.6252920627593994,17974,13376,2.4603362914072915,4.236621741276638,3,balanced_top10_accuracy_retrieval250,0.20207481456083665,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2/metrics_history.csv,10
ds004408_four_way,20260703_120008,megxl_eeg2,finetuning,megxl_eeg2 (finetuning),11,,val,raw,10,50,0.6244019269943237,17974,13376,2.3856998565789493,4.248194217681885,3,balanced_top10_accuracy_retrieval250,0.20195802575166244,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2/metrics_history.csv,11
ds004408_four_way,20260703_120008,megxl_eeg2,finetuning,megxl_eeg2 (finetuning),12,,val,raw,10,50,0.6262935400009155,17974,13376,2.3248076852805264,4.248169990861491,3,balanced_top10_accuracy_retrieval250,0.20361533717832703,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2/metrics_history.csv,12
ds004408_four_way,20260703_120008,megxl_eeg2,finetuning,megxl_eeg2 (finetuning),13,,val,raw,10,50,0.6210080981254578,17974,13376,2.269409351626701,4.302247354179431,3,balanced_top10_accuracy_retrieval250,0.1943215406747256,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2/metrics_history.csv,13
ds004408_four_way,20260703_120008,random_init,finetuning,random_init (finetuning),1,,val,raw,10,50,0.25369977951049805,17974,13376,4.6321248065560665,4.6545557687237,1,balanced_top10_accuracy_retrieval250,0.043478260869565216,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init/metrics_history.csv,1
ds004408_four_way,20260703_120008,random_init,finetuning,random_init (finetuning),2,,val,raw,10,50,0.23890063166618347,17974,13376,4.626829467687255,4.656509148846766,1,balanced_top10_accuracy_retrieval250,0.043478260869565216,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init/metrics_history.csv,2
ds004408_four_way,20260703_120008,random_init,finetuning,random_init (finetuning),3,,val,raw,10,50,0.2706131041049957,17974,13376,4.628449252754556,4.6549594341569644,3,balanced_top10_accuracy_retrieval250,0.04830917874396135,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init/metrics_history.csv,3
ds004408_four_way,20260703_120008,random_init,finetuning,random_init (finetuning),4,,val,raw,10,50,0.25369977951049805,17974,13376,4.64697203171239,4.657723598419481,3,balanced_top10_accuracy_retrieval250,0.04398677847235675,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init/metrics_history.csv,4
ds004408_four_way,20260703_120008,random_init,finetuning,random_init (finetuning),5,,val,raw,10,50,0.2568710446357727,17974,13376,4.626362209654592,4.659748335552823,3,balanced_top10_accuracy_retrieval250,0.04661411997200786,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init/metrics_history.csv,5
ds004408_four_way,20260703_120008,random_init,finetuning,random_init (finetuning),6,,val,raw,10,50,0.26054301857948303,17974,13376,4.62617281883707,4.654096571503172,3,balanced_top10_accuracy_retrieval250,0.04354291517233503,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init/metrics_history.csv,6
ds004408_four_way,20260703_120008,random_init,finetuning,random_init (finetuning),7,,val,raw,10,50,0.28797152638435364,17974,13376,4.624679276123909,4.656884814523588,3,balanced_top10_accuracy_retrieval250,0.03421857794251851,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init/metrics_history.csv,7
ds004408_four_way,20260703_120008,random_init,finetuning,random_init (finetuning),8,,val,raw,10,50,0.28279736638069153,17974,13376,4.616410916823978,4.661629272873994,3,balanced_top10_accuracy_retrieval250,0.04293278561554093,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init/metrics_history.csv,8
ds004408_four_way,20260703_120008,random_init,finetuning,random_init (finetuning),9,,val,raw,10,50,0.23834428191184998,17974,13376,4.6006682707211635,4.674572804930863,3,balanced_top10_accuracy_retrieval250,0.03748308252633194,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init/metrics_history.csv,9
ds004408_four_way,20260703_120008,random_init,finetuning,random_init (finetuning),10,,val,raw,10,50,0.25981974601745605,17974,13376,4.581558734851842,4.675924147769904,3,balanced_top10_accuracy_retrieval250,0.041396529323776854,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init/metrics_history.csv,10
ds004408_four_way,20260703_120008,random_init,finetuning,random_init (finetuning),11,,val,raw,10,50,0.22454656660556793,17974,13376,4.574177778291646,4.682851675969021,3,balanced_top10_accuracy_retrieval250,0.03828927446021766,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init/metrics_history.csv,11
ds004408_four_way,20260703_120008,random_init,finetuning,random_init (finetuning),12,,val,raw,10,50,0.25030601024627686,17974,13376,4.562100225481494,4.684533978723417,3,balanced_top10_accuracy_retrieval250,0.02667948465956294,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init/metrics_history.csv,12
ds004408_four_way,20260703_120008,random_init,finetuning,random_init (finetuning),13,,val,raw,10,50,0.2254367470741272,17974,13376,4.552112626405732,4.688190253676882,3,balanced_top10_accuracy_retrieval250,0.03076665622861561,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/random_init/metrics_history.csv,13
ds004408_four_way,20260703_120008,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),1,,val,raw,10,250,0.31749382615089417,24643,6707,4.239057260517842,4.0930602383461725,1,balanced_top10_accuracy_retrieval250,0.15745430297987617,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch/metrics_history.csv,1
ds004408_four_way,20260703_120008,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),2,,val,raw,10,250,0.35149940848350525,24643,6707,3.9737091123986894,4.01471715216424,2,balanced_top10_accuracy_retrieval250,0.19229957015042143,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch/metrics_history.csv,2
ds004408_four_way,20260703_120008,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),3,,val,raw,10,250,0.3838006854057312,24643,6707,3.8638668247408874,3.9781425128317185,3,balanced_top10_accuracy_retrieval250,0.2038563540259349,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch/metrics_history.csv,3
ds004408_four_way,20260703_120008,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),4,,val,raw,10,250,0.396055668592453,24643,6707,3.769238152912199,3.96481257563184,4,balanced_top10_accuracy_retrieval250,0.22563401312603287,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch/metrics_history.csv,4
ds004408_four_way,20260703_120008,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),5,,val,raw,10,250,0.3934585750102997,24643,6707,3.6602055096597934,3.9950225824003764,5,balanced_top10_accuracy_retrieval250,0.2368428604249901,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch/metrics_history.csv,5
ds004408_four_way,20260703_120008,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),6,,val,raw,10,250,0.39220061898231506,24643,6707,3.5384423282001873,4.018283843994141,5,balanced_top10_accuracy_retrieval250,0.2254109994363791,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch/metrics_history.csv,6
ds004408_four_way,20260703_120008,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),7,,val,raw,10,250,0.3904556930065155,24643,6707,3.4007457958248652,4.047845795655706,5,balanced_top10_accuracy_retrieval250,0.22766735475366387,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch/metrics_history.csv,7
ds004408_four_way,20260703_120008,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),8,,val,raw,10,250,0.393377423286438,24643,6707,3.253340698167345,4.080060519989888,5,balanced_top10_accuracy_retrieval250,0.2244207912489124,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch/metrics_history.csv,8
ds004408_four_way,20260703_120008,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),9,,val,raw,10,250,0.38311082124710083,24643,6707,3.1097386852881286,4.1434114662704955,5,balanced_top10_accuracy_retrieval250,0.21012954835460526,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch/metrics_history.csv,9
ds004408_four_way,20260703_120008,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),10,,val,raw,10,250,0.38225865364074707,24643,6707,2.9688376831809915,4.170784042899016,5,balanced_top10_accuracy_retrieval250,0.20849786807697465,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch/metrics_history.csv,10
ds004408_four_way,20260703_120008,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),11,,val,raw,10,250,0.380797803401947,24643,6707,2.8333259737307337,4.223788169538899,5,balanced_top10_accuracy_retrieval250,0.21040650470641212,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch/metrics_history.csv,11
ds004408_four_way,20260703_120008,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),12,,val,raw,10,250,0.37085580825805664,24643,6707,2.6663702155832163,4.251959373996516,5,balanced_top10_accuracy_retrieval250,0.20727478203494193,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch/metrics_history.csv,12
ds004408_four_way,20260703_120008,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),13,,val,raw,10,250,0.3662703335285187,24643,6707,2.5867536308932673,4.273903183876329,5,balanced_top10_accuracy_retrieval250,0.2009509235782468,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch/metrics_history.csv,13
ds004408_four_way,20260703_120008,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),14,,val,raw,10,250,0.364241361618042,24643,6707,2.5203887278061274,4.285558738526265,5,balanced_top10_accuracy_retrieval250,0.1950146155341884,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch/metrics_history.csv,14
ds004408_four_way,20260703_120008,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),15,,val,raw,10,250,0.3580327033996582,24643,6707,2.4558118157948097,4.33167946566442,5,balanced_top10_accuracy_retrieval250,0.1922427706942322,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/eeg_from_scratch/metrics_history.csv,15
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),1,,val,raw,10,250,0.3674471378326416,24643,6707,4.292777850710112,3.994071192042843,1,balanced_top10_accuracy_retrieval250,0.17891917061870513,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,1
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),2,,val,raw,10,250,0.4003976881504059,24643,6707,3.8598493414174646,3.94099802120476,2,balanced_top10_accuracy_retrieval250,0.23370233202434104,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,2
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),3,,val,raw,10,250,0.42015987634658813,24643,6707,3.7444248869926553,3.949374372792092,2,balanced_top10_accuracy_retrieval250,0.22966529647617237,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,3
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),4,,val,raw,10,250,0.41468164324760437,24643,6707,3.6426689835989516,3.9352589033211873,4,balanced_top10_accuracy_retrieval250,0.24336000626112653,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,4
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),5,,val,raw,10,250,0.4053889513015747,24643,6707,3.5379656377502062,3.962507395987298,4,balanced_top10_accuracy_retrieval250,0.23935013941763608,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,5
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),6,,val,raw,10,250,0.41768452525138855,24643,6707,3.4192026747251094,3.9750047998063884,4,balanced_top10_accuracy_retrieval250,0.2414165910711323,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,6
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),7,,val,raw,10,250,0.4236091375350952,24643,6707,3.286521711332478,3.977523244110642,4,balanced_top10_accuracy_retrieval250,0.24195941381048466,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,7
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),8,,val,raw,10,250,0.41184109449386597,24643,6707,3.145249163069708,4.026591490788065,4,balanced_top10_accuracy_retrieval250,0.2362471402393303,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,8
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),9,,val,raw,10,250,0.4098121225833893,24643,6707,3.0000751375726797,4.055609200410782,4,balanced_top10_accuracy_retrieval250,0.2291678612385899,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,9
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),10,,val,raw,10,250,0.40632227063179016,24643,6707,2.8560079822358846,4.088362006624793,4,balanced_top10_accuracy_retrieval250,0.22698940174285195,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,10
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),11,,val,raw,10,250,0.4128555655479431,24643,6707,2.6592014784903646,4.130368134018722,4,balanced_top10_accuracy_retrieval250,0.21836133761970317,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,11
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),12,,val,raw,10,250,0.4131802022457123,24643,6707,2.5621920532760667,4.154648667687823,4,balanced_top10_accuracy_retrieval250,0.21824653213618747,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,12
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),13,,val,raw,10,250,0.39885565638542175,24643,6707,2.484740155488784,4.179149923810534,4,balanced_top10_accuracy_retrieval250,0.2156699047950299,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,13
ds004408_four_way,20260703_120008,megxl_eeg1,finetuning,megxl_eeg1 (finetuning),14,,val,raw,10,250,0.4036846160888672,24643,6707,2.417480525874071,4.197728151728393,4,balanced_top10_accuracy_retrieval250,0.2147944402804481,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg1/metrics_history.csv,14
ds004408_four_way,20260703_120008,megxl_eeg2,finetuning,megxl_eeg2 (finetuning),1,,val,raw,10,250,0.3875339925289154,24643,6707,4.265592418300978,3.9604996473166594,1,balanced_top10_accuracy_retrieval250,0.20323903378153194,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2/metrics_history.csv,1
ds004408_four_way,20260703_120008,megxl_eeg2,finetuning,megxl_eeg2 (finetuning),2,,val,raw,10,250,0.4067280888557434,24643,6707,3.8082523613849237,3.9102629301654304,2,balanced_top10_accuracy_retrieval250,0.23864419467675224,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2/metrics_history.csv,2
ds004408_four_way,20260703_120008,megxl_eeg2,finetuning,megxl_eeg2 (finetuning),3,,val,raw,10,250,0.4305076599121094,24643,6707,3.6458229511161195,3.919969428876403,3,balanced_top10_accuracy_retrieval250,0.24477933075027045,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2/metrics_history.csv,3
ds004408_four_way,20260703_120008,megxl_eeg2,finetuning,megxl_eeg2 (finetuning),4,,val,raw,10,250,0.42409607768058777,24643,6707,3.457702120334158,3.967305336028907,3,balanced_top10_accuracy_retrieval250,0.2418577074914595,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2,/workspace/logs/word_classification_ds004408_four_way/20260703_120008/megxl_eeg2/metrics_history.csv,4
