epoch,primary_metric,train/loss,val/primary_metric_value,val/primary_metric_delta_from_previous_epoch,val/primary_metric_margin_over_previous_best,val/primary_metric_gain_over_previous_best,val/primary_metric_improved,val/best_primary_metric,val/best_epoch,training/patience_counter,training/early_stopped,optimizer/lr_group_0,optimizer/lr_group_1,val/loss,val/top10_accuracy_retrieval50,val/n_samples_retrieval50,val/n_skipped_retrieval50,val/balanced_top10_accuracy_retrieval50,val/top10_accuracy_retrieval250,val/n_samples_retrieval250,val/n_skipped_retrieval250,val/balanced_top10_accuracy_retrieval250,val/mean_cosine_similarity,val/std_cosine_similarity,val/mean_pred_norm,val/std_pred_norm,val/mean_target_norm,test_during_train/loss,test_during_train/top10_accuracy_retrieval50,test_during_train/n_samples_retrieval50,test_during_train/n_skipped_retrieval50,test_during_train/balanced_top10_accuracy_retrieval50,test_during_train/top10_accuracy_retrieval250,test_during_train/n_samples_retrieval250,test_during_train/n_skipped_retrieval250,test_during_train/balanced_top10_accuracy_retrieval250,test_during_train/mean_cosine_similarity,test_during_train/std_cosine_similarity,test_during_train/mean_pred_norm,test_during_train/std_pred_norm,test_during_train/mean_target_norm,test_at_best_val/loss,test_at_best_val/top10_accuracy_retrieval50,test_at_best_val/n_samples_retrieval50,test_at_best_val/n_skipped_retrieval50,test_at_best_val/balanced_top10_accuracy_retrieval50,test_at_best_val/top10_accuracy_retrieval250,test_at_best_val/n_samples_retrieval250,test_at_best_val/n_skipped_retrieval250,test_at_best_val/balanced_top10_accuracy_retrieval250,test_at_best_val/mean_cosine_similarity,test_at_best_val/std_cosine_similarity,test_at_best_val/mean_pred_norm,test_at_best_val/std_pred_norm,test_at_best_val/mean_target_norm
1,balanced_top10_accuracy_retrieval250,4.5425174110660365,0.13437968349133275,,0.13437968349133275,0.13437968349133275,True,0.13437968349133275,1,0,False,1e-05,0.001,4.374322822317481,0.5799946784973145,14976,23424,0.49849489393333596,0.316794216632843,23520,14880,0.13437968349133275,0.6623436808586121,0.07483183592557907,152.6604461669922,18.04184913635254,2497.14453125,4.355224622068582,0.5969945192337036,17568,25632,0.47933196401869765,0.34948500990867615,25632,17568,0.1660199680540245,0.6649625897407532,0.06979677826166153,152.2165069580078,17.601247787475586,2487.712890625,4.355224622068582,0.5969945192337036,17568,25632,0.47933196401869765,0.34948500990867615,25632,17568,0.1660199680540245,0.6649625897407532,0.06979677826166153,152.2165069580078,17.601247787475586,2487.712890625
2,balanced_top10_accuracy_retrieval250,4.327017059805346,0.16520387872410883,0.030824195232776075,0.030824195232776075,0.030824195232776075,True,0.16520387872410883,2,0,False,1e-05,0.001,4.335910406584541,0.642761766910553,14976,23424,0.5761029962450266,0.35693028569221497,23520,14880,0.16520387872410883,0.6578689813613892,0.07812155038118362,144.61932373046875,40.13130569458008,2497.14453125,4.328529202827701,0.6322290301322937,17568,25632,0.5140590289873737,0.39552122354507446,25632,17568,0.21333952242857776,0.6580962538719177,0.07312604039907455,144.13108825683594,37.386688232421875,2487.712890625,4.328529202827701,0.6322290301322937,17568,25632,0.5140590289873737,0.39552122354507446,25632,17568,0.21333952242857776,0.6580962538719177,0.07312604039907455,144.13108825683594,37.386688232421875,2487.712890625
3,balanced_top10_accuracy_retrieval250,4.205698781299825,0.15473901088028189,-0.010464867843826942,-0.010464867843826942,0.0,False,0.16520387872410883,2,1,False,1e-05,0.001,4.353414622756342,0.6350160241127014,14976,23424,0.5581803628398726,0.35382652282714844,23520,14880,0.15473901088028189,0.6568955779075623,0.09311783313751221,107.37496948242188,59.80873107910156,2497.14453125,4.342995065781805,0.6444672346115112,17568,25632,0.5012116096153552,0.39704275131225586,25632,17568,0.1993788790452527,0.6576372385025024,0.08745262026786804,102.79851531982422,51.66770553588867,2487.712890625,4.328529202827701,0.6322290301322937,17568,25632,0.5140590289873737,0.39552122354507446,25632,17568,0.21333952242857776,0.6580962538719177,0.07312604039907455,144.13108825683594,37.386688232421875,2487.712890625
4,balanced_top10_accuracy_retrieval250,4.054261697419718,0.15490660348046592,0.00016759260018403555,-0.010297275243642906,0.0,False,0.16520387872410883,2,2,False,1e-05,0.001,4.393679034585754,0.6251335740089417,14976,23424,0.5266744575928897,0.36305272579193115,23520,14880,0.15490660348046592,0.6502230763435364,0.09398851543664932,71.92936706542969,60.35520935058594,2497.14453125,4.370395986018358,0.6429872512817383,17568,25632,0.5028730631444831,0.40250468254089355,25632,17568,0.18849837061134167,0.6520313620567322,0.08726052194833755,66.81346130371094,52.794620513916016,2487.712890625,4.328529202827701,0.6322290301322937,17568,25632,0.5140590289873737,0.39552122354507446,25632,17568,0.21333952242857776,0.6580962538719177,0.07312604039907455,144.13108825683594,37.386688232421875,2487.712890625
5,balanced_top10_accuracy_retrieval250,3.8692649817642044,0.16900205848825692,0.014095455007790997,0.0037981797641480908,0.0037981797641480908,True,0.16900205848825692,5,0,False,1e-05,0.001,4.443880889564753,0.609708845615387,14976,23424,0.5079095854889601,0.3625425100326538,23520,14880,0.16900205848825692,0.6467381715774536,0.09417802095413208,51.21662139892578,43.384193420410156,2497.14453125,4.438142713573244,0.6013774871826172,17568,25632,0.43396626298829,0.3804229199886322,25632,17568,0.16887193447910248,0.645998477935791,0.0876283124089241,47.853328704833984,37.320858001708984,2487.712890625,4.438142713573244,0.6013774871826172,17568,25632,0.43396626298829,0.3804229199886322,25632,17568,0.16887193447910248,0.645998477935791,0.0876283124089241,47.853328704833984,37.320858001708984,2487.712890625
6,balanced_top10_accuracy_retrieval250,3.6500835431849254,0.15980446008061283,-0.009197598407644086,-0.009197598407644086,0.0,False,0.16900205848825692,5,1,False,1e-05,0.001,4.493387402035296,0.5948183536529541,14976,23424,0.47606899100355804,0.36135202646255493,23520,14880,0.15980446008061283,0.6424350142478943,0.10324907302856445,52.52391815185547,57.94071960449219,2497.14453125,4.49171987010373,0.600125253200531,17568,25632,0.41570332418290934,0.3779650330543518,25632,17568,0.15714183268719353,0.6421250104904175,0.09683060646057129,48.207054138183594,48.27796173095703,2487.712890625,4.438142713573244,0.6013774871826172,17568,25632,0.43396626298829,0.3804229199886322,25632,17568,0.16887193447910248,0.645998477935791,0.0876283124089241,47.853328704833984,37.320858001708984,2487.712890625
7,balanced_top10_accuracy_retrieval250,3.4152691891672564,0.15206214877891175,-0.0077423113017010825,-0.01693990970934517,0.0,False,0.16900205848825692,5,2,False,1e-05,0.001,4.569737705091636,0.5726495981216431,14976,23424,0.4604023609814855,0.3412415087223053,23520,14880,0.15206214877891175,0.6282325983047485,0.10834243893623352,42.49479293823242,40.45298767089844,2497.14453125,4.545933646736322,0.5918715596199036,17568,25632,0.4136393205927951,0.3714107275009155,25632,17568,0.14954686065320857,0.6290397047996521,0.10077135264873505,38.83464050292969,33.048587799072266,2487.712890625,4.438142713573244,0.6013774871826172,17568,25632,0.43396626298829,0.3804229199886322,25632,17568,0.16887193447910248,0.645998477935791,0.0876283124089241,47.853328704833984,37.320858001708984,2487.712890625
8,balanced_top10_accuracy_retrieval250,3.1787249336347863,0.151711124540116,-0.0003510242387957385,-0.017290933948140907,0.0,False,0.16900205848825692,5,3,False,1e-05,0.001,4.591717266788085,0.599425733089447,14976,23424,0.45164598415916163,0.3602040708065033,23520,14880,0.151711124540116,0.625937283039093,0.11014798283576965,44.63214111328125,51.11416244506836,2497.14453125,4.589623960631865,0.5766735076904297,17568,25632,0.38519616964824344,0.3571317195892334,25632,17568,0.13429474898439367,0.6251493692398071,0.10389315336942673,39.99148941040039,40.463260650634766,2487.712890625,4.438142713573244,0.6013774871826172,17568,25632,0.43396626298829,0.3804229199886322,25632,17568,0.16887193447910248,0.645998477935791,0.0876283124089241,47.853328704833984,37.320858001708984,2487.712890625
9,balanced_top10_accuracy_retrieval250,2.961338062204567,0.14866930959277858,-0.0030418149473374345,-0.020332748895478342,0.0,False,0.16900205848825692,5,4,False,1e-05,0.001,4.626634034638603,0.5938835740089417,14976,23424,0.4333006013184786,0.36135202646255493,23520,14880,0.14866930959277858,0.6221216917037964,0.11515133827924728,49.28529739379883,58.72542953491211,2497.14453125,4.646570441347581,0.5631261467933655,17568,25632,0.39099062015587577,0.3507334589958191,25632,17568,0.13382538899604696,0.6201537251472473,0.10689952224493027,43.82817840576172,46.619773864746094,2487.712890625,4.438142713573244,0.6013774871826172,17568,25632,0.43396626298829,0.3804229199886322,25632,17568,0.16887193447910248,0.645998477935791,0.0876283124089241,47.853328704833984,37.320858001708984,2487.712890625
10,balanced_top10_accuracy_retrieval250,2.7727467652921582,0.14269256900059202,-0.005976740592186558,-0.0263094894876649,0.0,False,0.16900205848825692,5,5,False,1e-05,0.001,4.643312263612946,0.5757211446762085,14976,23424,0.42446428537368774,0.3399234712123871,23520,14880,0.14269256900059202,0.6252294778823853,0.11183999478816986,43.70494079589844,47.91231918334961,2497.14453125,4.66255502237214,0.5603938698768616,17568,25632,0.3956914207689008,0.34207239747047424,25632,17568,0.13254547324904706,0.6236225366592407,0.10591938346624374,39.02356719970703,36.725807189941406,2487.712890625,4.438142713573244,0.6013774871826172,17568,25632,0.43396626298829,0.3804229199886322,25632,17568,0.16887193447910248,0.645998477935791,0.0876283124089241,47.853328704833984,37.320858001708984,2487.712890625
11,balanced_top10_accuracy_retrieval250,2.609523060421149,0.13648115738420286,-0.006211411616389162,-0.03252090110405406,0.0,False,0.16900205848825692,5,6,False,5e-06,0.0005,4.666891525809963,0.5700454115867615,14976,23424,0.42055909651874873,0.339073121547699,23520,14880,0.13648115738420286,0.619707465171814,0.11366342753171921,42.15901184082031,39.7509651184082,2497.14453125,4.682836357090208,0.5355191230773926,17568,25632,0.3492111487086026,0.3299781382083893,25632,17568,0.12248894699732774,0.61675626039505,0.1082124263048172,38.69404602050781,30.476520538330078,2487.712890625,4.438142713573244,0.6013774871826172,17568,25632,0.43396626298829,0.3804229199886322,25632,17568,0.16887193447910248,0.645998477935791,0.0876283124089241,47.853328704833984,37.320858001708984,2487.712890625
12,balanced_top10_accuracy_retrieval250,2.405189959514959,0.1354016081037882,-0.001079549280414649,-0.03360045038446871,0.0,False,0.16900205848825692,5,7,False,5e-06,0.0005,4.6672416267295675,0.5725160241127014,14976,23424,0.41114815572897595,0.338180273771286,23520,14880,0.1354016081037882,0.6270958185195923,0.11499043554067612,41.81629943847656,40.99212646484375,2497.14453125,4.681043028279587,0.5472449660301208,17568,25632,0.3657663885922152,0.33415260910987854,25632,17568,0.12387447993969544,0.6247289180755615,0.11096258461475372,38.11600112915039,31.360675811767578,2487.712890625,4.438142713573244,0.6013774871826172,17568,25632,0.43396626298829,0.3804229199886322,25632,17568,0.16887193447910248,0.645998477935791,0.0876283124089241,47.853328704833984,37.320858001708984,2487.712890625
13,balanced_top10_accuracy_retrieval250,2.31526198544923,0.138164536776947,0.0027629286731588043,-0.030837521711309906,0.0,False,0.16900205848825692,5,8,False,5e-06,0.0005,4.664946652327974,0.5556223392486572,14976,23424,0.3953734354581684,0.3313775658607483,23520,14880,0.138164536776947,0.6303030252456665,0.11249840259552002,38.753929138183594,32.500789642333984,2497.14453125,4.684918696129763,0.5327869057655334,17568,25632,0.3624239167844763,0.320809930562973,25632,17568,0.11595109325717204,0.6278399229049683,0.10828805714845657,35.852813720703125,24.221508026123047,2487.712890625,4.438142713573244,0.6013774871826172,17568,25632,0.43396626298829,0.3804229199886322,25632,17568,0.16887193447910248,0.645998477935791,0.0876283124089241,47.853328704833984,37.320858001708984,2487.712890625
14,balanced_top10_accuracy_retrieval250,2.2391845238413297,0.13722750646939055,-0.0009370303075564579,-0.031774552018866364,0.0,False,0.16900205848825692,5,9,False,5e-06,0.0005,4.6930372808128595,0.5681089758872986,14976,23424,0.3906627846881747,0.33941325545310974,23520,14880,0.13722750646939055,0.6265444755554199,0.1166517361998558,42.91722106933594,40.5107536315918,2497.14453125,4.712791395408136,0.5498064756393433,17568,25632,0.3551974889195087,0.34101903438568115,25632,17568,0.1221552168863127,0.6239692568778992,0.11269530653953552,39.7652587890625,32.02116012573242,2487.712890625,4.438142713573244,0.6013774871826172,17568,25632,0.43396626298829,0.3804229199886322,25632,17568,0.16887193447910248,0.645998477935791,0.0876283124089241,47.853328704833984,37.320858001708984,2487.712890625
15,balanced_top10_accuracy_retrieval250,2.173224257999191,0.1360350741149738,-0.001192432354416767,-0.03296698437328313,0.0,False,0.16900205848825692,5,10,True,5e-06,0.0005,4.689726888512571,0.5661057829856873,14976,23424,0.4108724878751673,0.33150508999824524,23520,14880,0.1360350741149738,0.6304438710212708,0.11529489606618881,39.407344818115234,36.443599700927734,2497.14453125,4.711233337720235,0.5403574705123901,17568,25632,0.34599335786259294,0.332904189825058,25632,17568,0.119464307159069,0.6272717714309692,0.11198429763317108,36.209224700927734,26.967252731323242,2487.712890625,4.438142713573244,0.6013774871826172,17568,25632,0.43396626298829,0.3804229199886322,25632,17568,0.16887193447910248,0.645998477935791,0.0876283124089241,47.853328704833984,37.320858001708984,2487.712890625
