epoch,primary_metric,train/loss,val/primary_metric_value,val/primary_metric_delta_from_previous_epoch,val/primary_metric_margin_over_previous_best,val/primary_metric_gain_over_previous_best,val/primary_metric_improved,val/best_primary_metric,val/best_epoch,training/patience_counter,training/early_stopped,optimizer/lr_group_0,optimizer/lr_group_1,val/loss,val/top10_accuracy_retrieval50,val/n_samples_retrieval50,val/n_skipped_retrieval50,val/balanced_top10_accuracy_retrieval50,val/top10_accuracy_retrieval250,val/n_samples_retrieval250,val/n_skipped_retrieval250,val/balanced_top10_accuracy_retrieval250,val/mean_cosine_similarity,val/std_cosine_similarity,val/mean_pred_norm,val/std_pred_norm,val/mean_target_norm,test_during_train/loss,test_during_train/top10_accuracy_retrieval50,test_during_train/n_samples_retrieval50,test_during_train/n_skipped_retrieval50,test_during_train/balanced_top10_accuracy_retrieval50,test_during_train/top10_accuracy_retrieval250,test_during_train/n_samples_retrieval250,test_during_train/n_skipped_retrieval250,test_during_train/balanced_top10_accuracy_retrieval250,test_during_train/mean_cosine_similarity,test_during_train/std_cosine_similarity,test_during_train/mean_pred_norm,test_during_train/std_pred_norm,test_during_train/mean_target_norm,test_at_best_val/loss,test_at_best_val/top10_accuracy_retrieval50,test_at_best_val/n_samples_retrieval50,test_at_best_val/n_skipped_retrieval50,test_at_best_val/balanced_top10_accuracy_retrieval50,test_at_best_val/top10_accuracy_retrieval250,test_at_best_val/n_samples_retrieval250,test_at_best_val/n_skipped_retrieval250,test_at_best_val/balanced_top10_accuracy_retrieval250,test_at_best_val/mean_cosine_similarity,test_at_best_val/std_cosine_similarity,test_at_best_val/mean_pred_norm,test_at_best_val/std_pred_norm,test_at_best_val/mean_target_norm
1,balanced_top10_accuracy_retrieval250,4.493041501818476,0.17535543013736607,,0.17535543013736607,0.17535543013736607,True,0.17535543013736607,1,0,False,1e-05,0.001,4.2519256672904975,0.6356173753738403,17177,19273,0.5523106715083123,0.40466076135635376,24717,11733,0.17535543013736607,0.6677283644676208,0.07266637682914734,143.5245819091797,21.09063148498535,2481.00732421875,4.238950921472701,0.6406232714653015,18290,20060,0.5577457948029041,0.41600924730300903,25985,12365,0.174959105797112,0.6691942811012268,0.07291042059659958,143.5836944580078,20.986614227294922,2480.574462890625,4.238950921472701,0.6406232714653015,18290,20060,0.5577457948029041,0.41600924730300903,25985,12365,0.174959105797112,0.6691942811012268,0.07291042059659958,143.5836944580078,20.986614227294922,2480.574462890625
2,balanced_top10_accuracy_retrieval250,4.198766304673375,0.20331428234279156,0.02795885220542549,0.02795885220542549,0.02795885220542549,True,0.20331428234279156,2,0,False,1e-05,0.001,4.177988917739303,0.6611748337745667,17177,19273,0.5865173470973969,0.4275599718093872,24717,11733,0.20331428234279156,0.6757224798202515,0.07874448597431183,171.79229736328125,47.24348068237305,2481.00732421875,4.164509132290757,0.6654456257820129,18290,20060,0.5909549435973167,0.44202423095703125,25985,12365,0.20792005329392851,0.6772270202636719,0.07899154722690582,171.95809936523438,46.94071960449219,2480.574462890625,4.164509132290757,0.6654456257820129,18290,20060,0.5909549435973167,0.44202423095703125,25985,12365,0.20792005329392851,0.6772270202636719,0.07899154722690582,171.95809936523438,46.94071960449219,2480.574462890625
3,balanced_top10_accuracy_retrieval250,4.1459504170997725,0.20527956569194794,0.0019652833491563826,0.0019652833491563826,0.0019652833491563826,True,0.20527956569194794,3,0,False,1e-05,0.001,4.156770623106361,0.6564009785652161,17177,19273,0.5912299755215645,0.42335236072540283,24717,11733,0.20527956569194794,0.6774426102638245,0.07609930634498596,168.58116149902344,57.330787658691406,2481.00732421875,4.1425639796598945,0.6651175618171692,18290,20060,0.6040110754966735,0.4407542943954468,25985,12365,0.21903495898842812,0.6789400577545166,0.07640517503023148,168.719970703125,57.15190887451172,2480.574462890625,4.1425639796598945,0.6651175618171692,18290,20060,0.6040110754966735,0.4407542943954468,25985,12365,0.21903495898842812,0.6789400577545166,0.07640517503023148,168.719970703125,57.15190887451172,2480.574462890625
4,balanced_top10_accuracy_retrieval250,4.106745094060898,0.21616618249192834,0.010886616799980403,0.010886616799980403,0.010886616799980403,True,0.21616618249192834,4,0,False,1e-05,0.001,4.140710201773624,0.676835298538208,17177,19273,0.5970439997315407,0.444026380777359,24717,11733,0.21616618249192834,0.6800707578659058,0.08207566291093826,155.8773651123047,58.90928268432617,2481.00732421875,4.125880881114298,0.6798797249794006,18290,20060,0.6037499535083771,0.45814892649650574,25985,12365,0.22059995163790883,0.6816719770431519,0.08235451579093933,156.09423828125,58.64908218383789,2480.574462890625,4.125880881114298,0.6798797249794006,18290,20060,0.6037499535083771,0.45814892649650574,25985,12365,0.22059995163790883,0.6816719770431519,0.08235451579093933,156.09423828125,58.64908218383789,2480.574462890625
5,balanced_top10_accuracy_retrieval250,4.044306984946535,0.21851488725841045,0.002348704766482107,0.002348704766482107,0.002348704766482107,True,0.21851488725841045,5,0,False,1e-05,0.001,4.16242754900897,0.6691505908966064,17177,19273,0.5875747832655906,0.4431363046169281,24717,11733,0.21851488725841045,0.6781104803085327,0.08580351620912552,123.41788482666016,51.392417907714844,2481.00732421875,4.14866523730242,0.6700929403305054,18290,20060,0.5909789657592773,0.45476236939430237,25985,12365,0.22481863785721362,0.6796143651008606,0.08637221902608871,123.88455963134766,51.097808837890625,2480.574462890625,4.14866523730242,0.6700929403305054,18290,20060,0.5909789657592773,0.45476236939430237,25985,12365,0.22481863785721362,0.6796143651008606,0.08637221902608871,123.88455963134766,51.097808837890625,2480.574462890625
6,balanced_top10_accuracy_retrieval250,3.894346754615371,0.20628529278188945,-0.012229594476521,-0.012229594476521,0.0,False,0.21851488725841045,5,1,False,1e-05,0.001,4.215529254761579,0.6513360738754272,17177,19273,0.5617838659882546,0.42998746037483215,24717,11733,0.20628529278188945,0.6714252233505249,0.08868652582168579,83.81884765625,39.36990737915039,2481.00732421875,4.200942270448031,0.6568616628646851,18290,20060,0.569766788482666,0.4443332552909851,25985,12365,0.21655696516111494,0.6731414794921875,0.08914036303758621,84.28884887695312,39.2401008605957,2480.574462890625,4.14866523730242,0.6700929403305054,18290,20060,0.5909789657592773,0.45476236939430237,25985,12365,0.22481863785721362,0.6796143651008606,0.08637221902608871,123.88455963134766,51.097808837890625,2480.574462890625
7,balanced_top10_accuracy_retrieval250,3.625210218977284,0.19956888648495077,-0.006716406296938676,-0.018946000773459676,0.0,False,0.21851488725841045,5,2,False,1e-05,0.001,4.27663069955279,0.6095359921455383,17177,19273,0.5362175071239471,0.395557701587677,24717,11733,0.19956888648495077,0.6629733443260193,0.09039729088544846,68.10633850097656,34.45572280883789,2481.00732421875,4.261956448038989,0.6144887804985046,18290,20060,0.5453799670934677,0.4073888659477234,25985,12365,0.2033478601593524,0.6647075414657593,0.09068123996257782,68.58077239990234,34.271705627441406,2480.574462890625,4.14866523730242,0.6700929403305054,18290,20060,0.5909789657592773,0.45476236939430237,25985,12365,0.22481863785721362,0.6796143651008606,0.08637221902608871,123.88455963134766,51.097808837890625,2480.574462890625
8,balanced_top10_accuracy_retrieval250,3.2930104275007506,0.17132492212206124,-0.028243964362889534,-0.04718996513634921,0.0,False,0.21851488725841045,5,3,False,1e-05,0.001,4.377875130526486,0.5933516025543213,17177,19273,0.49558835178613664,0.38819435238838196,24717,11733,0.17132492212206124,0.6574538946151733,0.09767062962055206,53.10200881958008,32.89347457885742,2481.00732421875,4.366088907286583,0.5969929099082947,18290,20060,0.5024397686123848,0.3975370526313782,25985,12365,0.18059175061434507,0.6590497493743896,0.09820718318223953,53.481101989746094,32.67578887939453,2480.574462890625,4.14866523730242,0.6700929403305054,18290,20060,0.5909789657592773,0.45476236939430237,25985,12365,0.22481863785721362,0.6796143651008606,0.08637221902608871,123.88455963134766,51.097808837890625,2480.574462890625
9,balanced_top10_accuracy_retrieval250,2.9710681593095933,0.16328045227751137,-0.008044469844549873,-0.05523443498089908,0.0,False,0.21851488725841045,5,4,False,1e-05,0.001,4.448798067448725,0.569307804107666,17177,19273,0.47158111989498136,0.37472185492515564,24717,11733,0.16328045227751137,0.654893696308136,0.10139832645654678,45.915260314941406,26.930030822753906,2481.00732421875,4.436132217479343,0.5736467838287354,18290,20060,0.4812473520636559,0.3835674524307251,25985,12365,0.17247214444726705,0.6568102240562439,0.1021963357925415,46.26346206665039,26.584245681762695,2480.574462890625,4.14866523730242,0.6700929403305054,18290,20060,0.5909789657592773,0.45476236939430237,25985,12365,0.22481863785721362,0.6796143651008606,0.08637221902608871,123.88455963134766,51.097808837890625,2480.574462890625
10,balanced_top10_accuracy_retrieval250,2.691905773330379,0.15036639768630267,-0.012914054591208701,-0.06814848957210778,0.0,False,0.21851488725841045,5,5,False,1e-05,0.001,4.528428491741542,0.5559177994728088,17177,19273,0.44565057098865507,0.3617348372936249,24717,11733,0.15036639768630267,0.6534948945045471,0.10231323540210724,44.00508117675781,31.67671775817871,2481.00732421875,4.515719633836013,0.5621651411056519,18290,20060,0.45571096807718275,0.3741004467010498,25985,12365,0.15608728026598692,0.6553152799606323,0.10281748324632645,44.26559829711914,31.24152183532715,2480.574462890625,4.14866523730242,0.6700929403305054,18290,20060,0.5909789657592773,0.45476236939430237,25985,12365,0.22481863785721362,0.6796143651008606,0.08637221902608871,123.88455963134766,51.097808837890625,2480.574462890625
11,balanced_top10_accuracy_retrieval250,2.4747878493489446,0.14151517975702882,-0.008851217929273847,-0.07699970750138163,0.0,False,0.21851488725841045,5,6,False,5e-06,0.0005,4.573251866182345,0.5500960350036621,17177,19273,0.4456369161605835,0.355949342250824,24717,11733,0.14151517975702882,0.6600106358528137,0.10423694550991058,43.75627136230469,30.13791275024414,2481.00732421875,4.566801740106734,0.5475122928619385,18290,20060,0.4434567216038704,0.3585914969444275,25985,12365,0.14203514620289207,0.6610199213027954,0.10489314794540405,43.94087600708008,29.76029396057129,2480.574462890625,4.14866523730242,0.6700929403305054,18290,20060,0.5909789657592773,0.45476236939430237,25985,12365,0.22481863785721362,0.6796143651008606,0.08637221902608871,123.88455963134766,51.097808837890625,2480.574462890625
